dates,reservoir,volume (%),rain (mm/dia)
7/18/2013,Cantareira,54.6,0.1
7/19/2013,Cantareira,54.4,0.1
7/20/2013,Cantareira,54.2,4.6
7/21/2013,Cantareira,54,2.7
7/22/2013,Cantareira,53.9,1.6
7/23/2013,Cantareira,53.8,5.2
7/24/2013,Cantareira,53.7,3.3
7/25/2013,Cantareira,53.7,22.6
7/26/2013,Cantareira,53.8,0.3
7/27/2013,Cantareira,53.9,0.1
7/28/2013,Cantareira,53.8,0
7/29/2013,Cantareira,53.7,0.1
7/30/2013,Cantareira,53.6,0.1
7/31/2013,Cantareira,53.4,0.1
8/1/2013,Cantareira,53.2,0.1
8/2/2013,Cantareira,53.1,0.1
8/3/2013,Cantareira,53,0.1
8/4/2013,Cantareira,52.8,0.1
8/5/2013,Cantareira,52.7,0
8/6/2013,Cantareira,52.5,0.1
8/7/2013,Cantareira,52.3,0.1
8/8/2013,Cantareira,52.1,0.1
8/9/2013,Cantareira,52,0.1
8/10/2013,Cantareira,51.7,0
8/11/2013,Cantareira,51.5,0.1
8/12/2013,Cantareira,51.3,0.1
8/13/2013,Cantareira,51.1,0
8/14/2013,Cantareira,50.9,1.2
8/15/2013,Cantareira,50.7,0.2
8/16/2013,Cantareira,50.6,0
8/17/2013,Cantareira,50.3,0
8/18/2013,Cantareira,50.1,0
8/19/2013,Cantareira,49.9,2.7
8/20/2013,Cantareira,49.7,0
8/21/2013,Cantareira,49.5,0
8/22/2013,Cantareira,49.3,0.1
8/23/2013,Cantareira,49.1,0
8/24/2013,Cantareira,48.9,0.1
8/25/2013,Cantareira,48.6,0
8/26/2013,Cantareira,48.4,0
8/27/2013,Cantareira,48.2,1.4
8/28/2013,Cantareira,48,0.4
8/29/2013,Cantareira,47.8,0
8/30/2013,Cantareira,47.6,0
8/31/2013,Cantareira,47.3,0
9/1/2013,Cantareira,47.1,0.1
9/2/2013,Cantareira,46.9,0
9/3/2013,Cantareira,46.6,0
9/4/2013,Cantareira,46.5,6.5
9/5/2013,Cantareira,46.3,0.7
9/6/2013,Cantareira,46.1,0
9/7/2013,Cantareira,45.9,0
9/8/2013,Cantareira,45.7,0
9/9/2013,Cantareira,45.4,0
9/10/2013,Cantareira,45.2,0
9/11/2013,Cantareira,45,0
9/12/2013,Cantareira,44.7,0
9/13/2013,Cantareira,44.4,0
9/14/2013,Cantareira,44.1,0
9/15/2013,Cantareira,43.8,0
9/16/2013,Cantareira,43.6,0
9/17/2013,Cantareira,43.3,1.5
9/18/2013,Cantareira,43.1,7.5
9/19/2013,Cantareira,42.9,2.5
9/20/2013,Cantareira,42.7,4.4
9/21/2013,Cantareira,42.5,1.1
9/22/2013,Cantareira,42.3,0.2
9/23/2013,Cantareira,42,5.3
9/24/2013,Cantareira,41.8,3.7
9/25/2013,Cantareira,41.6,0.4
9/26/2013,Cantareira,41.3,0.1
9/27/2013,Cantareira,41.1,0
9/28/2013,Cantareira,40.8,0
9/29/2013,Cantareira,40.5,3.6
9/30/2013,Cantareira,40.3,0.4
10/1/2013,Cantareira,40.2,6.4
10/2/2013,Cantareira,40.1,14.3
10/3/2013,Cantareira,40,1.8
10/4/2013,Cantareira,40,29.6
10/5/2013,Cantareira,40.1,1.5
10/6/2013,Cantareira,40.1,0.1
10/7/2013,Cantareira,40,0
10/8/2013,Cantareira,39.8,0.2
10/9/2013,Cantareira,39.6,0
10/10/2013,Cantareira,39.4,0
10/11/2013,Cantareira,39.2,0
10/12/2013,Cantareira,39,0
10/13/2013,Cantareira,38.7,0
10/14/2013,Cantareira,38.5,0
10/15/2013,Cantareira,38.3,0.7
10/16/2013,Cantareira,38.2,10.8
10/17/2013,Cantareira,38.2,14
10/18/2013,Cantareira,38.1,1.6
10/19/2013,Cantareira,38.3,21.3
10/20/2013,Cantareira,38.3,0.1
10/21/2013,Cantareira,38.2,0
10/22/2013,Cantareira,38.1,6.6
10/23/2013,Cantareira,38.1,1.3
10/24/2013,Cantareira,38,9.3
10/25/2013,Cantareira,37.9,0.2
10/26/2013,Cantareira,37.8,0.2
10/27/2013,Cantareira,37.6,0.1
10/28/2013,Cantareira,37.4,3.3
10/29/2013,Cantareira,37.2,0
10/30/2013,Cantareira,37,0
10/31/2013,Cantareira,36.8,0.3
11/1/2013,Cantareira,36.6,0
11/2/2013,Cantareira,36.3,0
11/3/2013,Cantareira,36.1,0
11/4/2013,Cantareira,35.8,0
11/5/2013,Cantareira,35.6,15.8
11/6/2013,Cantareira,35.6,0.2
11/7/2013,Cantareira,35.6,7.1
11/8/2013,Cantareira,35.4,0.5
11/9/2013,Cantareira,35.1,0
11/10/2013,Cantareira,34.9,0
11/11/2013,Cantareira,34.6,0
11/12/2013,Cantareira,34.4,0
11/13/2013,Cantareira,34.2,0.3
11/14/2013,Cantareira,33.9,0
11/15/2013,Cantareira,33.5,0
11/16/2013,Cantareira,33.3,1.6
11/17/2013,Cantareira,33.2,21.4
11/18/2013,Cantareira,32.9,0.6
11/19/2013,Cantareira,32.7,0.3
11/20/2013,Cantareira,32.5,1.8
11/21/2013,Cantareira,32.2,1.6
11/22/2013,Cantareira,32,3
11/23/2013,Cantareira,31.8,9.9
11/24/2013,Cantareira,31.7,7
11/25/2013,Cantareira,31.7,5.9
11/26/2013,Cantareira,31.7,11.1
11/27/2013,Cantareira,31.7,4.6
11/28/2013,Cantareira,31.8,4
11/29/2013,Cantareira,31.9,0.4
11/30/2013,Cantareira,31.8,0
12/1/2013,Cantareira,31.7,0.2
12/2/2013,Cantareira,31.5,0
12/3/2013,Cantareira,31.5,4.9
12/4/2013,Cantareira,31.4,0.1
12/5/2013,Cantareira,31.3,0
12/6/2013,Cantareira,31.2,12.6
12/7/2013,Cantareira,31.1,0.1
12/8/2013,Cantareira,31.1,13.5
12/9/2013,Cantareira,31,0.6
12/10/2013,Cantareira,30.9,2.9
12/11/2013,Cantareira,30.9,9
12/12/2013,Cantareira,30.7,0.4
12/13/2013,Cantareira,30.6,0.1
12/14/2013,Cantareira,30.5,0
12/15/2013,Cantareira,30.3,0
12/16/2013,Cantareira,30.2,0
12/17/2013,Cantareira,29.9,0
12/18/2013,Cantareira,29.7,0
12/19/2013,Cantareira,29.5,0
12/20/2013,Cantareira,29.2,0
12/21/2013,Cantareira,29,0
12/22/2013,Cantareira,28.7,0
12/23/2013,Cantareira,28.5,3.2
12/24/2013,Cantareira,28.3,0.1
12/25/2013,Cantareira,28.2,8.1
12/26/2013,Cantareira,28,0.9
12/27/2013,Cantareira,27.9,0
12/28/2013,Cantareira,27.7,0
12/29/2013,Cantareira,27.5,0.4
12/30/2013,Cantareira,27.4,2.5
12/31/2013,Cantareira,27.3,3.6
1/1/2014,Cantareira,27.2,1.8
1/2/2014,Cantareira,27.1,2.1
1/3/2014,Cantareira,27,0.1
1/4/2014,Cantareira,26.9,0.9
1/5/2014,Cantareira,26.7,13.6
1/6/2014,Cantareira,26.6,2
1/7/2014,Cantareira,26.4,0
1/8/2014,Cantareira,26.1,0
1/9/2014,Cantareira,25.9,1.4
1/10/2014,Cantareira,25.8,0.2
1/11/2014,Cantareira,25.5,0.7
1/12/2014,Cantareira,25.3,13.7
1/13/2014,Cantareira,25.2,2.8
1/14/2014,Cantareira,25.2,23.6
1/15/2014,Cantareira,25.1,9
1/16/2014,Cantareira,25,1.9
1/17/2014,Cantareira,24.8,1.2
1/18/2014,Cantareira,24.8,6.1
1/19/2014,Cantareira,24.6,0.1
1/20/2014,Cantareira,24.4,0
1/21/2014,Cantareira,24.2,0
1/22/2014,Cantareira,24,0
1/23/2014,Cantareira,23.8,0.9
1/24/2014,Cantareira,23.7,3.6
1/25/2014,Cantareira,23.4,1.9
1/26/2014,Cantareira,23.3,0.1
1/27/2014,Cantareira,23.1,0
1/28/2014,Cantareira,22.9,0
1/29/2014,Cantareira,22.7,0.5
1/30/2014,Cantareira,22.4,0
1/31/2014,Cantareira,22.2,0
2/1/2014,Cantareira,21.9,0
2/2/2014,Cantareira,21.7,0
2/3/2014,Cantareira,21.4,0.2
2/4/2014,Cantareira,21.2,0
2/5/2014,Cantareira,20.9,0.1
2/6/2014,Cantareira,20.6,0
2/7/2014,Cantareira,20.4,0.1
2/8/2014,Cantareira,20.1,0
2/9/2014,Cantareira,19.8,0.9
2/10/2014,Cantareira,19.6,0.8
2/11/2014,Cantareira,19.4,0.1
2/12/2014,Cantareira,19.1,0
2/13/2014,Cantareira,18.8,0
2/14/2014,Cantareira,18.7,10.6
2/15/2014,Cantareira,18.6,18.9
2/16/2014,Cantareira,18.5,3.1
2/17/2014,Cantareira,18.5,13
2/18/2014,Cantareira,18.4,1
2/19/2014,Cantareira,18.2,0
2/20/2014,Cantareira,17.9,0
2/21/2014,Cantareira,17.7,0
2/22/2014,Cantareira,17.5,0.1
2/23/2014,Cantareira,17.4,5.7
2/24/2014,Cantareira,17.1,0.1
2/25/2014,Cantareira,16.9,6.2
2/26/2014,Cantareira,16.8,2.6
2/27/2014,Cantareira,16.6,0.8
2/28/2014,Cantareira,16.4,9
3/1/2014,Cantareira,16.6,39.2
3/2/2014,Cantareira,16.5,0.1
3/3/2014,Cantareira,16.4,0.1
3/4/2014,Cantareira,16.2,0
3/5/2014,Cantareira,16.1,5.3
3/6/2014,Cantareira,16,2.7
3/7/2014,Cantareira,15.8,0.2
3/8/2014,Cantareira,16,36.1
3/9/2014,Cantareira,16.1,9.2
3/10/2014,Cantareira,16,0
3/11/2014,Cantareira,15.8,0
3/12/2014,Cantareira,15.7,15.6
3/13/2014,Cantareira,15.6,4.3
3/14/2014,Cantareira,15.5,9.7
3/15/2014,Cantareira,15.3,1.3
3/16/2014,Cantareira,15.2,4.3
3/17/2014,Cantareira,15,0.2
3/18/2014,Cantareira,14.9,17.5
3/19/2014,Cantareira,14.7,0
3/20/2014,Cantareira,14.6,8.9
3/21/2014,Cantareira,14.5,6.9
3/22/2014,Cantareira,14.6,16.9
3/23/2014,Cantareira,14.6,1.9
3/24/2014,Cantareira,14.5,1.3
3/25/2014,Cantareira,14.3,0.1
3/26/2014,Cantareira,14.1,0
3/27/2014,Cantareira,14,0
3/28/2014,Cantareira,13.8,0
3/29/2014,Cantareira,13.6,0
3/30/2014,Cantareira,13.5,0.1
3/31/2014,Cantareira,13.4,11.6
4/1/2014,Cantareira,13.4,9.5
4/2/2014,Cantareira,13.3,10.2
4/3/2014,Cantareira,13.3,0.8
4/4/2014,Cantareira,13.2,0.1
4/5/2014,Cantareira,13,0.1
4/6/2014,Cantareira,13,0.1
4/7/2014,Cantareira,12.9,0
4/8/2014,Cantareira,12.7,0
4/9/2014,Cantareira,12.5,0.1
4/10/2014,Cantareira,12.4,0.1
4/11/2014,Cantareira,12.2,0
4/12/2014,Cantareira,12,0.4
4/13/2014,Cantareira,12.1,34.3
4/14/2014,Cantareira,12.1,0
4/15/2014,Cantareira,12,1
4/16/2014,Cantareira,12.3,27.1
4/17/2014,Cantareira,12.2,0
4/18/2014,Cantareira,12.2,0
4/19/2014,Cantareira,12.1,0
4/20/2014,Cantareira,12.1,0.4
4/21/2014,Cantareira,12,0.1
4/22/2014,Cantareira,11.9,0
4/23/2014,Cantareira,11.7,0
4/24/2014,Cantareira,11.6,1.6
4/25/2014,Cantareira,11.4,0.1
4/26/2014,Cantareira,11.3,0.1
4/27/2014,Cantareira,11.1,0
4/28/2014,Cantareira,11,0
4/29/2014,Cantareira,10.9,0
4/30/2014,Cantareira,10.7,0
5/1/2014,Cantareira,10.5,0
5/2/2014,Cantareira,10.4,0
5/3/2014,Cantareira,10.3,0
5/4/2014,Cantareira,10.1,0
5/5/2014,Cantareira,10,0
5/6/2014,Cantareira,9.8,0.1
5/7/2014,Cantareira,9.6,0.1
5/8/2014,Cantareira,9.4,0
5/9/2014,Cantareira,9.2,0.1
5/10/2014,Cantareira,9.1,0
5/11/2014,Cantareira,8.9,0.4
5/12/2014,Cantareira,8.8,0
5/13/2014,Cantareira,8.6,0
5/14/2014,Cantareira,8.4,0.1
5/15/2014,Cantareira,8.2,0
5/16/2014,Cantareira,26.7,0
5/17/2014,Cantareira,26.5,0
5/18/2014,Cantareira,26.4,0
5/19/2014,Cantareira,26.3,9.9
5/20/2014,Cantareira,26.2,0.2
5/21/2014,Cantareira,26,0
5/22/2014,Cantareira,25.8,0
5/23/2014,Cantareira,25.7,13.4
5/24/2014,Cantareira,25.7,6.9
5/25/2014,Cantareira,25.6,0.5
5/26/2014,Cantareira,25.5,2.8
5/27/2014,Cantareira,25.4,2.8
5/28/2014,Cantareira,25.3,0.1
5/29/2014,Cantareira,25.1,0
5/30/2014,Cantareira,25,0
5/31/2014,Cantareira,24.9,0
6/1/2014,Cantareira,24.8,0
6/2/2014,Cantareira,24.7,12.6
6/3/2014,Cantareira,24.6,0.4
6/4/2014,Cantareira,24.5,0
6/5/2014,Cantareira,24.4,0
6/6/2014,Cantareira,24.2,0
6/7/2014,Cantareira,24.1,1.4
6/8/2014,Cantareira,24,0.1
6/9/2014,Cantareira,23.9,0
6/10/2014,Cantareira,23.7,0
6/11/2014,Cantareira,23.6,0.5
6/12/2014,Cantareira,23.5,0.1
6/13/2014,Cantareira,23.3,0
6/14/2014,Cantareira,23.2,0.1
6/15/2014,Cantareira,23.1,0
6/16/2014,Cantareira,23,0
6/17/2014,Cantareira,22.8,0
6/18/2014,Cantareira,22.7,0.1
6/19/2014,Cantareira,22.6,0
6/20/2014,Cantareira,22.4,0.1
6/21/2014,Cantareira,22.3,0
6/22/2014,Cantareira,22.1,0
6/23/2014,Cantareira,21.9,0
6/24/2014,Cantareira,21.7,0.1
6/25/2014,Cantareira,21.5,0.1
6/26/2014,Cantareira,21.3,0
6/27/2014,Cantareira,21.1,0.1
6/28/2014,Cantareira,20.9,0.1
6/29/2014,Cantareira,20.8,0
6/30/2014,Cantareira,20.6,0.1
7/1/2014,Cantareira,20.4,0
7/2/2014,Cantareira,20.2,0
7/3/2014,Cantareira,20,0
7/4/2014,Cantareira,19.8,0
7/5/2014,Cantareira,19.6,0
7/6/2014,Cantareira,19.4,0
7/7/2014,Cantareira,19.2,0
7/8/2014,Cantareira,19,0.7
7/9/2014,Cantareira,18.8,14
7/10/2014,Cantareira,18.7,7.4
7/11/2014,Cantareira,18.6,6.5
7/12/2014,Cantareira,18.5,0.1
7/13/2014,Cantareira,18.3,0
7/14/2014,Cantareira,18.2,0
7/15/2014,Cantareira,18,0
7/16/2014,Cantareira,17.8,0
7/17/2014,Cantareira,17.7,0.1
7/18/2014,Cantareira,17.5,0
7/19/2014,Cantareira,17.3,0.1
7/20/2014,Cantareira,17.1,0
7/21/2014,Cantareira,17,0
7/22/2014,Cantareira,16.8,0
7/23/2014,Cantareira,16.6,0
7/24/2014,Cantareira,16.4,0
7/25/2014,Cantareira,16.2,8.3
7/26/2014,Cantareira,16.1,0.1
7/27/2014,Cantareira,15.9,0.2
7/28/2014,Cantareira,15.8,2.9
7/29/2014,Cantareira,15.7,0.1
7/30/2014,Cantareira,15.6,0
7/31/2014,Cantareira,15.4,0
8/1/2014,Cantareira,15.3,0.1
8/2/2014,Cantareira,15.1,0
8/3/2014,Cantareira,15,0.1
8/4/2014,Cantareira,14.9,0.1
8/5/2014,Cantareira,14.7,0
8/6/2014,Cantareira,14.6,0
8/7/2014,Cantareira,14.4,0
8/8/2014,Cantareira,14.2,0
8/9/2014,Cantareira,14.1,0
8/10/2014,Cantareira,13.9,0
8/11/2014,Cantareira,13.8,0
8/12/2014,Cantareira,13.6,0
8/13/2014,Cantareira,13.4,0
8/14/2014,Cantareira,13.3,5.3
8/15/2014,Cantareira,13.2,0.2
8/16/2014,Cantareira,13.1,0
8/17/2014,Cantareira,13,12.8
8/18/2014,Cantareira,12.9,0.7
8/19/2014,Cantareira,12.7,0
8/20/2014,Cantareira,12.6,0
8/21/2014,Cantareira,12.5,0
8/22/2014,Cantareira,12.3,0
8/23/2014,Cantareira,12.2,0
8/24/2014,Cantareira,12,0
8/25/2014,Cantareira,11.9,0
8/26/2014,Cantareira,11.7,0
8/27/2014,Cantareira,11.6,3.2
8/28/2014,Cantareira,11.4,0.2
8/29/2014,Cantareira,11.3,0
8/30/2014,Cantareira,11.1,0
8/31/2014,Cantareira,11,0
9/1/2014,Cantareira,10.8,7.7
9/2/2014,Cantareira,10.7,0
9/3/2014,Cantareira,10.7,22.2
9/4/2014,Cantareira,10.6,0.2
9/5/2014,Cantareira,10.5,0
9/6/2014,Cantareira,10.4,0
9/7/2014,Cantareira,10.2,0
9/8/2014,Cantareira,10.1,0
9/9/2014,Cantareira,10,0
9/10/2014,Cantareira,9.8,0
9/11/2014,Cantareira,9.7,0
9/12/2014,Cantareira,9.5,0
9/13/2014,Cantareira,9.4,0
9/14/2014,Cantareira,9.2,0
9/15/2014,Cantareira,9.1,0
9/16/2014,Cantareira,8.9,0
9/17/2014,Cantareira,8.9,0
9/18/2014,Cantareira,8.6,0
9/19/2014,Cantareira,8.4,0
9/20/2014,Cantareira,8.2,2.2
9/21/2014,Cantareira,8.1,6.8
9/22/2014,Cantareira,8,0.9
9/23/2014,Cantareira,7.8,0
9/24/2014,Cantareira,7.6,0
9/25/2014,Cantareira,7.4,0
9/26/2014,Cantareira,7.2,0.2
9/27/2014,Cantareira,7.2,22.7
9/28/2014,Cantareira,7.1,0.1
9/29/2014,Cantareira,7,0
9/30/2014,Cantareira,6.9,3.1
10/1/2014,Cantareira,6.7,0
10/2/2014,Cantareira,6.6,0.3
10/3/2014,Cantareira,6.4,0
10/4/2014,Cantareira,6.2,0.1
10/5/2014,Cantareira,6,0
10/6/2014,Cantareira,5.8,0
10/7/2014,Cantareira,5.6,0
10/8/2014,Cantareira,5.5,0
10/9/2014,Cantareira,5.3,0
10/10/2014,Cantareira,5.1,0
10/11/2014,Cantareira,5,0
10/12/2014,Cantareira,4.8,0
10/13/2014,Cantareira,4.7,0
10/14/2014,Cantareira,4.5,0
10/15/2014,Cantareira,4.3,0
10/16/2014,Cantareira,4.1,0
10/17/2014,Cantareira,3.9,0
10/18/2014,Cantareira,3.8,0
10/19/2014,Cantareira,3.6,0
10/20/2014,Cantareira,3.5,23.9
10/21/2014,Cantareira,3.3,0.5
10/22/2014,Cantareira,3.2,0.3
10/23/2014,Cantareira,3,0
10/24/2014,Cantareira,13.6,0
10/25/2014,Cantareira,13.4,5.3
10/26/2014,Cantareira,13.2,0.1
10/27/2014,Cantareira,13,11.9
10/28/2014,Cantareira,12.8,0
10/29/2014,Cantareira,12.7,0
10/30/2014,Cantareira,12.6,0
10/31/2014,Cantareira,12.4,0
11/1/2014,Cantareira,12.2,2.9
11/2/2014,Cantareira,12.1,19.1
11/3/2014,Cantareira,11.9,1.9
11/4/2014,Cantareira,11.9,15.7
11/5/2014,Cantareira,11.8,3.6
11/6/2014,Cantareira,11.7,11.5
11/7/2014,Cantareira,11.6,0
11/8/2014,Cantareira,11.5,6.8
11/9/2014,Cantareira,11.4,0.1
11/10/2014,Cantareira,11.3,0
11/11/2014,Cantareira,11.1,0
11/12/2014,Cantareira,11,0
11/13/2014,Cantareira,10.8,4
11/14/2014,Cantareira,10.8,24.4
11/15/2014,Cantareira,10.6,0.2
11/16/2014,Cantareira,10.5,0
11/17/2014,Cantareira,10.3,0
11/18/2014,Cantareira,10.2,0
11/19/2014,Cantareira,10,0
11/20/2014,Cantareira,9.9,0
11/21/2014,Cantareira,9.7,0
11/22/2014,Cantareira,9.6,1.6
11/23/2014,Cantareira,9.5,7.7
11/24/2014,Cantareira,9.4,0.7
11/25/2014,Cantareira,9.3,0.5
11/26/2014,Cantareira,9.2,22.3
11/27/2014,Cantareira,9.1,11.9
11/28/2014,Cantareira,9,0.1
11/29/2014,Cantareira,8.9,0
11/30/2014,Cantareira,8.8,0
12/1/2014,Cantareira,8.7,1.4
12/2/2014,Cantareira,8.5,0
12/3/2014,Cantareira,8.4,0
12/4/2014,Cantareira,8.3,0
12/5/2014,Cantareira,8.2,1.9
12/6/2014,Cantareira,8.1,0
12/7/2014,Cantareira,8,0
12/8/2014,Cantareira,7.8,0
12/9/2014,Cantareira,7.7,0
12/10/2014,Cantareira,7.6,4
12/11/2014,Cantareira,7.6,18.1
12/12/2014,Cantareira,7.5,5.3
12/13/2014,Cantareira,7.4,7.9
12/14/2014,Cantareira,7.3,1.1
12/15/2014,Cantareira,7.2,1.5
12/16/2014,Cantareira,7.1,0
12/17/2014,Cantareira,7,0
12/18/2014,Cantareira,6.9,0
12/19/2014,Cantareira,6.7,1.1
12/20/2014,Cantareira,6.7,14.8
12/21/2014,Cantareira,6.7,1.6
12/22/2014,Cantareira,6.7,1.2
12/23/2014,Cantareira,6.7,27.7
12/24/2014,Cantareira,7,52.4
12/25/2014,Cantareira,7.2,0
12/26/2014,Cantareira,7.4,3.2
12/27/2014,Cantareira,7.4,0
12/28/2014,Cantareira,7.3,0.3
12/29/2014,Cantareira,7.3,1.1
12/30/2014,Cantareira,7.3,20.9
12/31/2014,Cantareira,7.2,0
1/1/2015,Cantareira,7.2,0
1/2/2015,Cantareira,7.1,1
1/3/2015,Cantareira,7.1,0.8
1/4/2015,Cantareira,7.1,6.7
1/5/2015,Cantareira,7,0.2
1/6/2015,Cantareira,6.9,6.3
1/7/2015,Cantareira,6.8,17.6
1/8/2015,Cantareira,6.8,13.1
1/9/2015,Cantareira,6.7,1.4
1/10/2015,Cantareira,6.6,0.1
1/11/2015,Cantareira,6.6,0.2
1/12/2015,Cantareira,6.5,1.8
1/13/2015,Cantareira,6.4,0
1/14/2015,Cantareira,6.3,10.4
1/15/2015,Cantareira,6.2,0.5
1/16/2015,Cantareira,6.1,0
1/17/2015,Cantareira,6,0
1/18/2015,Cantareira,5.9,0
1/19/2015,Cantareira,5.8,0.8
1/20/2015,Cantareira,5.6,0
1/21/2015,Cantareira,5.5,0
1/22/2015,Cantareira,5.4,3.4
1/23/2015,Cantareira,5.3,0.6
1/24/2015,Cantareira,5.2,25.9
1/25/2015,Cantareira,5.1,5.3
1/26/2015,Cantareira,5.1,17.1
1/27/2015,Cantareira,5.1,21
1/28/2015,Cantareira,5.1,7.6
1/29/2015,Cantareira,5.1,6
1/30/2015,Cantareira,5.1,0
1/31/2015,Cantareira,5.1,0.4
2/1/2015,Cantareira,5,10.7
2/2/2015,Cantareira,5,12.5
2/3/2015,Cantareira,5.1,12.2
2/4/2015,Cantareira,5.2,9
2/5/2015,Cantareira,5.2,10.4
2/6/2015,Cantareira,5.4,25.3
2/7/2015,Cantareira,5.6,5
2/8/2015,Cantareira,5.7,0.5
2/9/2015,Cantareira,5.9,0
2/10/2015,Cantareira,6.1,35.5
2/11/2015,Cantareira,6.4,19.7
2/12/2015,Cantareira,6.7,3
2/13/2015,Cantareira,6.9,2.1
2/14/2015,Cantareira,7.1,15.9
2/15/2015,Cantareira,7.3,1.8
2/16/2015,Cantareira,7.8,42.6
2/17/2015,Cantareira,8.3,22.3
2/18/2015,Cantareira,8.9,28.6
2/19/2015,Cantareira,9.5,3
2/20/2015,Cantareira,10,6.5
2/21/2015,Cantareira,10.2,0
2/22/2015,Cantareira,10.4,0
2/23/2015,Cantareira,10.6,0
2/24/2015,Cantareira,10.7,0
2/25/2015,Cantareira,10.8,11.3
2/26/2015,Cantareira,11.1,15.2
2/27/2015,Cantareira,11.1,0.7
2/28/2015,Cantareira,11.4,28.7
3/1/2015,Cantareira,11.6,2.1
3/2/2015,Cantareira,11.7,0
3/3/2015,Cantareira,11.7,0
3/4/2015,Cantareira,11.7,0
3/5/2015,Cantareira,11.7,1.6
3/6/2015,Cantareira,11.7,2.4
3/7/2015,Cantareira,11.9,33.8
3/8/2015,Cantareira,12.3,25.7
3/9/2015,Cantareira,12.9,31
3/10/2015,Cantareira,13.3,3.9
3/11/2015,Cantareira,13.7,26.6
3/12/2015,Cantareira,14,4.4
3/13/2015,Cantareira,14.3,0.7
3/14/2015,Cantareira,14.5,6.4
3/15/2015,Cantareira,14.6,0.3
3/16/2015,Cantareira,15,9
3/17/2015,Cantareira,15.3,9.6
3/18/2015,Cantareira,15.6,0.1
3/19/2015,Cantareira,15.8,5.7
3/20/2015,Cantareira,16,6.4
3/21/2015,Cantareira,16.3,10.8
3/22/2015,Cantareira,16.6,5.8
3/23/2015,Cantareira,17.1,3.5
3/24/2015,Cantareira,17.6,0
3/25/2015,Cantareira,18,0
3/26/2015,Cantareira,18.2,0
3/27/2015,Cantareira,18.4,0
3/28/2015,Cantareira,18.6,0
3/29/2015,Cantareira,18.7,0
3/30/2015,Cantareira,18.9,16.4
3/31/2015,Cantareira,19,0.2
4/1/2015,Cantareira,19.1,0.1
4/2/2015,Cantareira,19.2,0
4/3/2015,Cantareira,19.2,0
4/4/2015,Cantareira,19.3,0
4/5/2015,Cantareira,19.3,0
4/6/2015,Cantareira,19.4,9.3
4/7/2015,Cantareira,19.6,1.5
4/8/2015,Cantareira,19.7,0.3
4/9/2015,Cantareira,19.7,0
4/10/2015,Cantareira,19.8,0
4/11/2015,Cantareira,19.9,0
4/12/2015,Cantareira,19.9,0
4/13/2015,Cantareira,19.9,0
4/14/2015,Cantareira,19.9,0
4/15/2015,Cantareira,19.9,0
4/16/2015,Cantareira,19.9,3.9
4/17/2015,Cantareira,19.9,0.6
4/18/2015,Cantareira,19.9,0
4/19/2015,Cantareira,19.9,0.4
4/20/2015,Cantareira,20,21.2
4/21/2015,Cantareira,20.1,0.1
4/22/2015,Cantareira,20.1,2.4
4/23/2015,Cantareira,20.1,4.2
4/24/2015,Cantareira,20.1,0.3
4/25/2015,Cantareira,20.1,0
4/26/2015,Cantareira,20.1,0.8
4/27/2015,Cantareira,20.1,0
4/28/2015,Cantareira,20,0
4/29/2015,Cantareira,20,0
4/30/2015,Cantareira,19.9,0.2
5/1/2015,Cantareira,19.9,0
5/2/2015,Cantareira,19.8,0
5/3/2015,Cantareira,19.8,0.1
5/4/2015,Cantareira,19.7,0
5/5/2015,Cantareira,19.7,4.4
5/6/2015,Cantareira,19.7,0.1
5/7/2015,Cantareira,19.7,0
5/8/2015,Cantareira,19.6,2
5/9/2015,Cantareira,19.6,0.1
5/10/2015,Cantareira,19.5,0.1
5/11/2015,Cantareira,19.7,23.5
5/12/2015,Cantareira,19.8,1
5/13/2015,Cantareira,19.8,3.8
5/14/2015,Cantareira,19.8,0.4
5/15/2015,Cantareira,19.8,0
5/16/2015,Cantareira,19.7,0
5/17/2015,Cantareira,19.7,0.2
5/18/2015,Cantareira,19.7,0
5/19/2015,Cantareira,19.7,8.9
5/20/2015,Cantareira,19.7,0.4
5/21/2015,Cantareira,19.7,0.2
5/22/2015,Cantareira,19.7,0
5/23/2015,Cantareira,19.7,0
5/24/2015,Cantareira,19.6,0.2
5/25/2015,Cantareira,19.6,0.2
5/26/2015,Cantareira,19.5,0.2
5/27/2015,Cantareira,19.5,1.5
5/28/2015,Cantareira,19.5,0.1
5/29/2015,Cantareira,19.5,12.3
5/30/2015,Cantareira,19.5,2.3
5/31/2015,Cantareira,19.6,12.4
6/1/2015,Cantareira,19.8,9.7
6/2/2015,Cantareira,19.9,0.1
6/3/2015,Cantareira,20,0.1
6/4/2015,Cantareira,20.1,0.1
6/5/2015,Cantareira,20.2,0.3
6/6/2015,Cantareira,20.2,0.3
6/7/2015,Cantareira,20.2,0.1
6/8/2015,Cantareira,20.2,0.3
6/9/2015,Cantareira,20.2,0
6/10/2015,Cantareira,20.1,0.3
6/11/2015,Cantareira,20.1,0.2
6/12/2015,Cantareira,20.1,0
6/13/2015,Cantareira,20,0.1
6/14/2015,Cantareira,20,0.1
6/15/2015,Cantareira,19.9,0
6/16/2015,Cantareira,19.9,10.4
6/17/2015,Cantareira,19.9,0
6/18/2015,Cantareira,19.9,0.1
6/19/2015,Cantareira,19.9,11.9
6/20/2015,Cantareira,20,0.3
